nf_topo_id,severity_id,asp,dem,slope
14747,28323,South,2448,44
14748,28325,East,2080,32
14749,28328,South,2229,44
14750,28332,East,2853,32
14751,28333,West,2003,0
14752,28334,North,1492,0
14753,28335,South,1453,0
14754,28337,South,1494,0
14755,28340,East,1426,32
14756,28341,North,2049,0
14757,28343,East,1992,32
14758,28344,West,2083,22
14759,28345,East,1572,0
14760,28347,East,1981,22
14761,28348,West,1346,0
14762,28349,West,1835,22
14763,28354,East,2178,64
14764,28355,North,2034,22
14765,28357,North,1506,0
14766,28361,West,1608,0
14767,28363,West,1642,0
14768,28364,East,1739,0
14769,28367,South,2255,32
14770,28368,North,1512,22
14771,28369,East,1335,0
14772,28370,West,2095,22
14773,28372,West,1459,0
14774,28374,East,1516,32
14775,28375,West,2200,32
14776,28379,East,1687,0
14777,28380,East,1852,32
14778,28381,South,1671,0
14779,28383,South,2692,22
14780,28384,West,1408,0
14781,28388,West,1413,0
14782,28389,South,1454,0
14783,28391,East,1519,32
14784,28392,South,1387,0
14785,28393,North,2829,64
14786,28396,North,2338,22
14787,28398,West,2779,44
14788,28403,West,1669,0
14789,28410,South,1873,22
14790,28411,North,1652,0
14791,28413,North,1344,0
14792,28415,West,1495,0
14793,28420,North,1981,44
14794,28425,East,2306,44
14795,28426,South,2869,0
14796,28432,East,1630,0
14797,28433,South,2395,44
14798,28434,West,1791,22
14799,28436,East,1688,0
14800,28437,South,1660,32
14801,28439,North,1732,22
14802,28444,East,2595,22
14803,28445,East,1882,32
14804,28449,South,2611,32
14805,28450,East,1978,90
14806,28451,East,1606,0
14807,28452,West,2086,22
14808,28454,West,2083,22
14809,28455,West,1573,0
14810,28456,East,1835,32
14811,28463,North,1537,44
14812,28466,North,1494,0
14813,28467,South,2240,32
14814,28470,East,1516,22
14815,28471,West,1474,22
14816,28472,North,2770,44
14817,28476,West,1337,0
14818,28478,West,1548,0
14819,28479,North,1662,0
14820,28480,South,2294,22
14821,28483,South,1756,32
14822,28484,South,1491,22
14823,28485,East,2553,22
14824,28487,South,1972,32
14825,28490,East,2207,22
14826,28492,East,1352,22
14827,28497,South,1462,0
14828,28499,West,1940,44
14829,28500,West,1905,0
14830,28502,South,1398,0
14831,28505,North,1357,0
14832,28511,South,1342,0
14833,28512,East,2136,22
14834,28513,North,1853,0
14835,28514,North,1494,0
14836,28515,South,2563,22
14837,28516,South,2022,22
14838,28517,North,1999,64
14839,28518,West,1551,0
14840,28519,South,1292,0
14841,28520,North,1830,32
14842,28522,North,1575,22
14843,28523,East,1526,32
14844,28524,West,1714,32
14845,28527,South,1462,0
14846,28530,East,2144,22
14847,28531,South,1308,0
14848,28532,North,1449,64
14849,28533,West,1478,0
14850,28534,North,1419,0
14851,28537,East,2582,44
14852,28538,East,1860,22
14853,28540,South,1421,0
14854,28541,East,1299,0
14855,28542,East,1735,0
14856,28544,North,1898,0
14857,28545,West,2484,22
14858,28546,East,1452,22
14859,28548,West,1584,0
14860,28549,South,1835,44
14861,28550,East,1633,22
14862,28554,West,2076,22
14863,28555,South,2226,0
14864,28556,East,1701,32
14865,28559,East,2527,44
14866,28560,North,1885,0
14867,28561,North,2148,22
14868,28562,West,1644,22
14869,28563,South,1878,32
14870,28564,East,1623,22
14871,28568,South,1832,22
14872,28571,West,1748,22
14873,28572,South,2295,44
14874,28573,East,2012,22
14875,28574,North,1716,22
14876,28575,East,1490,0
14877,28576,North,2011,22
14878,28577,West,1567,0
14879,28578,West,2103,64
14880,28579,South,1747,32
14881,28580,North,2525,0
14882,28581,East,1535,0
14883,28582,South,1572,0
14884,28583,East,1911,0
14885,28586,East,2049,22
14886,28587,North,1339,0
14887,28589,South,1362,0
14888,28591,West,1326,0
14889,28594,East,1733,0
14890,28597,West,1446,0
14891,28598,North,1925,22
14892,28599,East,1830,0
14893,28602,West,1474,22
14894,28603,East,2129,22
14895,28605,West,1666,32
14896,28606,South,1813,64
14897,28609,South,2629,32
14898,28611,West,2528,22
14899,28613,West,994,0
14900,28614,East,2007,22
14901,28620,North,1560,22
14902,28621,West,1742,32
14903,28626,North,2693,32
14904,28627,North,2491,32
14905,28630,West,2708,32
14906,28631,East,1803,22
14907,28633,North,1495,0
14908,28635,North,1475,0
14909,28643,South,1467,0
14910,28644,South,2000,32
14911,28646,South,1627,44
14912,28652,West,1315,0
14913,28653,East,1885,22
14914,28654,South,2300,44
14915,28656,East,1425,0
14916,28657,South,2723,44
14917,28658,East,1393,0
14918,28659,East,2671,22
14919,28662,North,1631,0
14920,28665,South,1607,0
14921,28666,West,2153,22
14922,28667,West,1729,22
14923,28668,West,1455,0
14924,28670,East,1712,22
14925,28675,South,1925,22
14926,28676,North,1698,44
14927,28677,South,1674,22
14928,28680,East,1468,22
14929,28681,South,1665,0
14930,28682,East,1873,32
14931,28684,East,2079,32
14932,28685,South,2119,32
14933,28686,North,1941,0
14934,28688,East,1456,0
14935,28690,East,2323,22
14936,28691,East,2048,32
14937,28692,South,1903,22
14938,28694,North,1846,32
14939,28699,West,1420,0
14940,28701,South,1818,22
14941,28703,East,2235,22
14942,28704,North,1774,22
14943,28707,East,2068,32
14944,28708,South,1519,0
14945,28709,West,1662,22
14946,28710,North,1920,22
14947,28711,East,2301,0
14948,28713,South,1996,90
14949,28714,East,1790,22
14950,28715,West,1566,0
14951,28716,West,2125,64
14952,28718,South,1503,0
14953,28719,South,1685,0
14954,28725,North,1562,32
14955,28726,West,2018,32
14956,28727,West,1473,0
14957,28730,West,1323,0
14958,28731,West,1640,0
14959,28732,South,2201,22
14960,28733,West,1324,22
14961,28736,East,1945,32
14962,28737,North,1636,0
14963,28739,East,1674,22
14964,28741,West,2605,32
14965,28742,West,1719,22
14966,28744,North,1913,64
14967,28747,North,1683,44
14968,28749,South,1899,44
14969,28751,South,1547,0
14970,28752,North,1582,32
14971,28755,South,1370,22
14972,28757,West,1309,22
14973,28758,South,1519,22
14974,28764,South,1563,0
14975,28766,South,2626,22
14976,28767,South,1428,0
14977,28769,East,1968,32
14978,28773,North,1623,0
14979,28774,West,2891,64
14980,28775,West,1337,0
14981,28776,West,1897,64
14982,28777,South,1578,22
14983,28779,West,1715,0
14984,28781,West,1473,32
14985,28782,North,1522,0
14986,28783,West,1409,0
14987,28785,South,3025,22
14988,28787,North,1874,64
14989,28788,West,1718,32
14990,28789,South,1641,0
14991,28790,East,2743,44
14992,28791,South,1694,32
14993,28792,South,1830,22
14994,28793,East,1410,22
14995,28796,East,2852,0
14996,28797,South,1472,0
14997,28800,East,2734,0
14998,28801,West,1453,0
14999,28802,North,1464,22
15000,28803,East,2090,22
15001,28804,West,1577,0
15002,28805,South,2321,32
15003,28807,East,2248,32
15004,28808,South,1297,0
15005,28810,South,1448,0
15006,28812,East,1518,0
15007,28813,West,1614,0
15008,28815,East,1726,0
15009,28816,East,1809,22
15010,28817,South,1561,44
15011,28822,East,1623,32
15012,28825,East,1312,22
15013,28827,East,1884,22
15014,28828,East,1628,0
15015,28829,West,2257,22
15016,28833,South,1447,64
15017,28834,South,1304,0
15018,28835,West,1521,32
15019,28837,East,1617,0
15020,28838,South,1733,44
15021,28839,East,2065,44
15022,28842,East,1526,22
15023,28843,South,1448,0
15024,28845,East,1733,22
15025,28846,South,2464,32
15026,28848,North,2085,22
15027,28849,South,2025,22
15028,28850,West,1281,0
15029,28852,South,1666,0
15030,28853,East,1748,32
15031,28854,East,1816,0
15032,28860,East,2423,22
15033,28862,North,2137,64
15034,28863,South,2553,32
15035,28865,West,1964,22
15036,28866,South,1365,0
15037,28868,West,1579,22
15038,28871,South,1780,22
15039,28872,South,2352,44
15040,28873,West,1451,0
15041,28877,East,1963,22
15042,28878,South,1593,32
15043,28880,North,1608,44
15044,28881,East,1434,0
15045,28885,East,1567,22
15046,28888,South,1886,22
15047,28889,South,1994,0
15048,28891,South,1663,0
15049,28893,North,1831,0
15050,28894,East,1707,22
15051,28895,West,1466,0
15052,28896,South,1521,22
15053,28898,East,2212,22
15054,28899,North,1709,44
15055,28900,West,1557,0
15056,28902,East,1480,22
15057,28903,West,1631,0
15058,28904,North,1839,0
15059,28908,South,2519,0
15060,28909,West,1764,22
15061,28910,South,1602,22
15062,28911,South,1712,44
15063,28912,South,1955,22
15064,28917,North,1976,0
15065,28919,West,1382,22
15066,28923,East,1730,0
15067,28925,East,1881,0
15068,28926,North,1462,22
15069,28928,East,1606,0
15070,28929,East,1414,22
15071,28930,South,2454,64
15072,28931,North,2086,22
15073,28934,North,1731,22
15074,28936,East,1935,22
15075,28937,South,1690,44
15076,28944,South,2164,32
15077,28948,North,1450,0
15078,28951,South,2544,44
15079,28954,West,2617,64
15080,28963,West,1635,0
15081,28964,West,1417,0
15082,28968,East,1549,22
15083,28972,West,1617,0
15084,28974,North,1864,22
15085,28975,West,1487,22
15086,28976,West,1619,22
15087,28977,West,2138,44
15088,28979,East,1647,22
15089,28980,South,1365,0
15090,28985,South,2107,32
15091,28989,North,2174,22
15092,28993,South,2239,44
15093,28994,North,1853,32
15094,28995,North,1681,0
15095,28996,East,1582,0
15096,28997,East,1836,22
15097,29001,East,1979,0
15098,29002,West,1501,22
15099,29003,North,1824,32
15100,29006,South,1691,44
15101,29007,West,1864,22
15102,29008,West,1664,22
15103,29009,East,1300,0
15104,29010,South,2079,32
15105,29011,South,1355,0
15106,29012,South,2089,22
15107,29013,East,1468,0
15108,29014,East,1301,0
15109,29015,East,2817,32
15110,29017,North,1774,22
15111,29018,South,1214,22
15112,29021,South,1483,22
15113,29022,East,1520,32
15114,29023,North,1995,32
15115,29025,North,2389,44
15116,29026,South,1324,0
15117,29028,North,1353,0
15118,29034,East,1441,0
15119,29035,West,1548,22
15120,29036,West,1420,22
15121,29038,North,1531,0
15122,29039,East,1771,0
15123,29045,East,1491,0
15124,29046,East,1505,22
15125,29049,North,1843,32
15126,29052,South,1578,0
15127,29055,West,1739,22
15128,29060,East,1886,22
15129,29061,West,1647,22
15130,29062,East,1533,22
15131,29063,East,1879,0
15132,29065,South,1562,0
15133,29066,West,1364,0
15134,29067,South,2111,22
15135,29068,East,2428,64
15136,29071,South,1505,0
15137,29072,West,1785,0
15138,29075,West,1314,0
15139,29076,West,1432,0
15140,29077,West,2729,22
15141,29079,West,2307,22
15142,29081,East,2324,32
15143,29082,West,1320,0
15144,29083,West,1404,22
15145,29085,North,1450,22
15146,29089,East,1766,0
15147,29092,South,2743,64
15148,29093,North,1512,0
15149,29095,West,1453,22
15150,29096,East,1837,32
15151,29097,East,1374,22
15152,29099,East,1306,0
15153,29104,South,1744,32
15154,29106,East,1841,44
15155,29110,West,1794,0
15156,29111,West,2490,32
15157,29113,North,1390,0
15158,29115,West,1390,0
15159,29116,West,1628,32
15160,29117,West,1784,32
15161,29118,South,1292,0
15162,29119,East,2271,32
15163,29124,South,1507,22
15164,29125,West,1742,0
15165,29126,West,1781,44
15166,29129,South,3030,32
15167,29130,East,2271,22
15168,29132,South,1567,0
15169,29135,South,1449,0
15170,29136,South,2308,64
15171,29138,North,1366,0
15172,29142,South,1554,0
15173,29149,South,1709,22
15174,29150,North,1848,0
15175,29152,North,1855,22
15176,29154,South,2062,0
15177,29155,West,2141,0
15178,29156,South,1786,22
15179,29157,South,1317,0
15180,29159,South,1627,0
15181,29160,West,1423,0
15182,29161,North,1644,0
15183,29162,East,2343,22
15184,29164,East,1383,0
15185,29165,East,1623,0
15186,29166,South,1455,0
15187,29167,South,1858,32
15188,29168,East,1649,0
15189,29172,South,2502,64
15190,29173,West,1673,64
15191,29176,East,2005,32
15192,29177,East,1350,0
15193,29178,East,2351,32
15194,29179,North,1716,0
15195,29183,West,1348,0
15196,29185,East,1650,22
15197,29187,South,2847,64
15198,29188,West,1862,32
15199,29191,North,1080,22
15200,29192,East,1330,22
15201,29193,East,1883,32
15202,29195,South,1890,22
15203,29196,South,1471,0
15204,29199,South,1713,22
15205,29200,West,1666,0
15206,29201,South,1298,0
15207,29202,West,1998,32
15208,29203,West,3086,22
15209,29204,South,2815,0
15210,29205,East,1460,0
15211,29206,South,1828,22
15212,29208,East,1666,22
15213,29209,South,1422,0
15214,29211,West,1597,22
15215,29213,North,1618,22
15216,29215,East,1503,0
15217,29216,West,2013,22
15218,29218,South,2161,0
15219,29223,East,1917,32
15220,29224,South,1798,22
15221,29225,East,1501,0
15222,29226,East,2378,22
15223,29228,East,2587,64
15224,29229,West,1303,0
15225,29235,South,1541,0
15226,29236,East,2898,64
15227,29237,East,1880,44
15228,29238,East,1505,22
15229,29240,North,1599,22
15230,29241,South,1733,32
15231,29243,East,1857,22
15232,29244,East,1678,0
15233,29246,West,1744,22
15234,29247,East,1975,64
15235,29249,East,2359,44
15236,29251,West,2739,22
15237,29252,North,1581,44
15238,29254,North,2724,44
15239,29257,South,1741,22
15240,29258,South,1593,22
15241,29260,West,1373,0
15242,29262,West,1208,22
15243,29263,West,1450,0
15244,29267,South,1458,0
15245,29270,North,1958,32
15246,29274,West,2125,44
15247,29275,South,1503,32
15248,29277,West,2168,32
15249,29280,South,2483,22
15250,29281,West,1917,32
15251,29282,West,2276,44
15252,29283,West,1620,64
15253,29284,East,1384,22
15254,29285,North,1820,32
15255,29287,East,1794,0
15256,29290,South,1742,22
15257,29292,South,1404,0
15258,29293,North,1786,32
15259,29294,North,2670,0
15260,29301,West,1330,0
15261,29303,East,1809,0
15262,29304,South,1681,64
15263,29307,North,1858,32
15264,29308,South,1510,22
15265,29309,West,1519,0
15266,29310,South,1406,0
15267,29312,South,1477,0
15268,29315,South,2032,0
15269,29317,East,1473,22
15270,29318,West,1627,44
15271,29322,East,1890,22
15272,29324,South,1609,22
15273,29326,East,1458,0
15274,29327,West,1753,22
15275,29333,North,1783,32
15276,29336,West,1562,0
15277,29337,East,1803,22
15278,29338,North,2037,22
15279,29339,West,1887,22
15280,29342,East,1466,0
15281,29343,East,1825,22
15282,29345,West,3087,32
15283,29348,West,1350,0
15284,29349,West,1350,0
15285,29352,East,2310,44
15286,29353,South,1899,22
15287,29355,West,1692,0
15288,29358,North,1757,44
15289,29360,East,1767,0
15290,29364,South,2083,0
15291,29365,South,1476,0
15292,29366,South,1356,22
15293,29367,South,2325,32
15294,29369,South,1369,0
15295,29371,South,1800,22
15296,29372,East,1536,0
15297,29373,South,1814,32
15298,29376,South,1567,0
15299,29378,North,2120,0
15300,29379,North,1979,0
15301,29382,West,1489,0
15302,29386,East,1429,22
15303,29387,South,1835,0
15304,29389,West,1876,22
15305,29390,South,1666,0
15306,29392,East,2920,22
15307,29393,East,1510,22
15308,29394,South,2302,44
15309,29396,West,2433,32
15310,29397,East,2607,32
15311,29401,East,1842,22
15312,29403,West,1668,0
15313,29404,East,1736,22
15314,29405,North,2394,32
15315,29406,South,1746,0
15316,29407,South,1607,32
15317,29408,East,1306,22
15318,29409,East,1417,22
15319,29410,West,1882,64
15320,29411,North,1473,0
15321,29413,North,1824,22
15322,29414,West,2487,22
15323,29415,West,1497,0
15324,29417,North,1733,22
15325,29419,West,1628,22
15326,29420,East,1311,0
15327,29423,North,2508,22
15328,29424,North,2753,44
15329,29425,West,2797,44
15330,29426,East,2168,32
15331,29433,South,1374,22
15332,29436,North,1591,32
15333,29437,South,1652,22
15334,29438,West,1723,64
15335,29439,South,1393,0
15336,29440,East,1604,32
15337,29444,South,2176,22
15338,29445,East,1338,0
15339,29447,North,1470,0
15340,29449,East,1426,0
15341,29450,West,1557,0
15342,29451,South,1807,32
15343,29452,East,2296,22
15344,29453,West,1335,0
15345,29456,South,1804,22
15346,29457,South,2744,22
15347,29459,South,1971,32
15348,29461,South,2219,22
15349,29465,West,1600,0
15350,29467,North,1685,32
15351,29468,West,1420,0
15352,29469,East,2152,22
15353,29470,West,1554,22
15354,29471,South,1391,0
15355,29472,South,1620,44
15356,29477,South,1576,22
15357,29478,West,1976,32
15358,29479,North,1809,32
15359,29481,West,1500,0
15360,29482,South,1667,0
15361,29484,East,1703,22
15362,29486,East,1667,32
15363,29487,West,1238,90
15364,29489,East,1876,22
15365,29490,West,1754,22
15366,29493,West,1786,22
15367,29494,North,1652,64
15368,29495,East,1905,32
15369,29496,North,2087,44
15370,29497,East,1645,0
15371,29499,East,1823,44
15372,29501,South,1523,0
15373,29502,West,2114,32
15374,29504,West,1778,0
15375,29508,North,1704,22
15376,29509,West,1310,0
15377,29512,South,1918,22
15378,29516,South,1475,0
15379,29518,South,1350,0
15380,29521,East,1221,22
15381,29524,South,1362,0
15382,29525,West,1491,0
15383,29526,West,2182,32
15384,29527,West,1999,32
15385,29528,East,2155,32
15386,29529,East,1594,32
15387,29532,East,1368,44
15388,29533,West,1941,22
15389,29534,North,2223,64
15390,29535,North,2924,0
15391,29538,North,1513,0
15392,29539,East,1893,22
15393,29541,North,1454,64
15394,29543,South,1683,0
15395,29544,East,1386,22
15396,29546,East,1487,0
15397,29547,East,1422,22
15398,29548,East,1844,0
15399,29555,West,1832,22
15400,29557,East,2039,22
15401,29558,East,2241,32
15402,29559,North,1530,0
15403,29562,West,1790,32
15404,29564,East,1865,22
15405,29565,West,1648,0
15406,29567,West,1968,0
15407,29568,North,2042,22
15408,29569,North,1710,22
15409,29572,South,1162,22
15410,29575,West,1717,44
15411,29576,South,1393,0
15412,29578,North,1751,44
15413,29579,East,2024,22
15414,29581,South,1512,32
15415,29583,East,1623,0
15416,29584,West,2307,32
15417,29585,North,1427,22
15418,29587,East,1028,22
15419,29588,West,1692,22
15420,29589,East,1781,22
15421,29591,East,1502,22
15422,29592,South,1852,22
15423,29594,South,1552,0
15424,29597,North,1412,32
15425,29600,North,1745,0
15426,29603,South,1775,32
15427,29604,South,2364,44
15428,29607,South,1922,22
15429,29609,East,1704,22
15430,29612,South,2506,64
15431,29613,South,2142,64
15432,29614,West,1307,0
15433,29615,South,2820,0
15434,29616,South,2848,22
15435,29618,South,2400,32
15436,29619,North,1503,0
15437,29621,West,1660,44
15438,29622,West,1355,0
15439,29624,East,1510,0
15440,29625,South,2522,44
15441,29627,West,1612,32
15442,29628,North,1737,22
15443,29631,South,2462,22
15444,29632,East,1843,22
15445,29633,West,1845,32
15446,29634,South,1343,0
15447,29641,North,1405,0
15448,29642,North,1637,0
15449,29644,North,1849,32
15450,29645,South,1744,22
15451,29649,West,1524,44
15452,29652,South,2362,22
15453,29654,North,1598,0
15454,29655,East,1685,22
15455,29659,West,1936,22
15456,29661,South,1973,32
15457,29662,West,1373,0
15458,29663,South,2070,44
15459,29664,West,1629,32
15460,29668,West,1670,90
15461,29670,West,1476,0
15462,29674,North,1422,64
15463,29676,West,1682,0
15464,29679,North,1774,32
15465,29681,South,1060,22
15466,29683,North,1492,0
15467,29684,East,2044,44
15468,29686,East,1555,22
15469,29689,South,1526,22
15470,29690,South,2628,32
15471,29691,East,1585,22
15472,29692,West,1756,32
15473,29693,West,2048,22
15474,29697,South,1666,0
15475,29699,West,1317,0
15476,29702,East,1635,64
15477,29703,South,1336,0
15478,29704,West,1852,22
15479,29707,West,1241,22
15480,29708,South,1378,22
15481,29709,West,1464,0
15482,29712,South,1867,22
15483,29713,North,1644,0
15484,29714,East,2140,0
15485,29716,South,1309,22
15486,29718,South,1993,0
15487,29719,South,1509,32
15488,29721,East,1731,0
15489,29722,North,2356,22
15490,29724,West,1299,32
15491,29725,East,1618,22
15492,29726,West,2706,0
15493,29727,West,1622,0
15494,29728,West,1432,0
15495,29730,East,1394,0
15496,29732,South,1444,0
15497,29735,North,1639,64
15498,29738,West,1336,0
15499,29740,West,1817,44
15500,29741,South,1579,32
15501,29742,South,2097,22
15502,29743,South,2275,22
15503,29744,South,1343,0
15504,29745,North,1448,0
15505,29746,North,1732,44
15506,29747,West,1463,0
15507,29749,South,2078,0
15508,29752,East,1886,22
15509,29754,South,2284,44
15510,29756,East,1711,22
15511,29759,South,2545,44
15512,29763,North,1993,22
15513,29767,North,2732,44
15514,29770,South,1932,22
15515,29775,South,1742,22
15516,29777,North,1798,22
15517,29781,West,1687,32
15518,29783,North,1549,0
15519,29786,East,1531,0
15520,29789,West,1960,32
15521,29792,West,1693,22
15522,29796,West,1472,0
15523,29798,North,1388,22
15524,29799,South,1846,22
15525,29803,West,1544,0
15526,29804,West,1831,64
15527,29806,East,2234,44
15528,29810,East,1451,0
15529,29816,East,2365,44
15530,29817,North,1489,32
15531,29818,North,1901,22
15532,29819,South,1580,0
